Year,Month,Day,Temp,Count,DEWP,Count,SLP,Count,STP,Count,VISIB,Count,WDSP,Count,MXSPD,GUST,Max,MIN,PRCP,SNDP,FRSHTT
1948,01,01,11.1,13,0.2,13,1019.3,13,991.0,13,13.7,13,10.2,13,14.0,999.9,18.0,3.0,0.00,999.9,000000
1948,01,02,18.1,24,6.1,24,1010.0,24,982.2,24,12.7,24,10.8,24,19.0,999.9,30.0,12.9,0.00,999.9,000000
1948,01,03,19.3,24,15.9,24,1015.4,24,987.5,24,7.9,24,5.7,24,13.0,999.9,27.0,10.0,99.99,999.9,111000
1948,01,04,28.0,24,26.5,23,1013.0,24,985.5,24,2.8,24,8.1,24,10.1,999.9,30.9,19.9,99.99,999.9,111000
1948,01,05,26.1,24,23.9,24,1021.0,24,993.1,24,8.5,24,5.1,24,13.0,999.9,30.0,23.0,0.00,999.9,100000
1948,01,06,27.7,24,24.4,24,1012.7,24,985.2,24,9.7,24,10.5,24,15.9,999.9,30.0,21.9,99.99,999.9,001000
1948,01,07,20.2,24,15.5,24,1016.9,24,989.2,24,7.6,24,5.4,24,13.0,999.9,25.0,12.0,99.99,999.9,001000
1948,01,08,24.8,24,21.5,24,1012.9,24,985.2,24,9.8,24,5.0,24,11.1,999.9,28.9,19.0,99.99,999.9,001000
1948,01,09,25.2,24,21.9,24,1010.2,24,982.7,24,7.9,24,9.2,24,21.0,999.9,28.9,14.0,99.99,999.9,001000
1948,01,10,13.4,24,6.1,24,1027.9,24,999.4,24,13.3,24,12.7,24,22.9,999.9,25.0,3.0,99.99,999.9,001000
1948,01,11,20.1,24,16.5,24,1024.1,24,996.0,24,10.7,24,11.6,24,19.0,999.9,28.0,10.0,99.99,999.9,001000
1948,01,12,27.2,24,25.7,24,1005.8,24,978.5,24,4.4,24,19.6,24,28.9,999.9,33.1,14.0,99.99,999.9,011000
1948,01,13,3.1,22,-2.2,22,1019.8,22,991.5,21,8.8,22,5.9,22,12.0,999.9,12.0,-2.9,99.99,999.9,001000
1948,01,14,-3.5,24,-9.6,24,1019.1,24,990.4,24,6.4,24,9.5,24,22.0,999.9,12.9,-13.0,99.99,999.9,001000
1948,01,15,3.5,24,-0.8,24,1013.1,24,984.6,24,4.9,24,7.1,24,12.0,999.9,15.1,-8.0,99.99,999.9,001000
1948,01,16,8.0,24,3.6,24,1015.8,24,987.6,24,7.3,24,8.6,24,15.9,999.9,15.1,1.0,99.99,999.9,001000
1948,01,17,-4.5,24,-10.4,24,1028.3,24,999.3,24,9.7,24,4.7,24,8.9,999.9,1.9,-11.9,99.99,999.9,001000
1948,01,18,-7.8,24,-13.7,24,1029.8,24,1000.4,24,12.1,24,5.4,24,8.9,999.9,9.0,-17.0,0.00,999.9,000000
1948,01,19,11.3,24,6.5,24,1018.1,24,989.7,24,9.9,24,11.7,24,17.1,999.9,16.0,3.0,99.99,999.9,001000
1948,01,20,10.0,24,4.6,24,1013.2,24,985.5,23,10.9,24,11.8,24,17.1,999.9,26.1,-0.9,99.99,999.9,001000
1948,01,21,20.3,24,17.3,24,996.1,24,968.8,24,3.5,24,10.5,24,22.9,999.9,30.0,12.0,99.99,999.9,011000
1948,01,22,-4.0,24,-10.8,24,1000.5,24,972.5,24,9.2,24,11.8,24,15.0,999.9,14.0,-9.9,99.99,999.9,001000
1948,01,23,-10.9,24,-17.1,24,1020.4,24,991.3,24,11.6,24,5.0,24,12.0,999.9,7.0,-22.0,99.99,999.9,001000
1948,01,24,7.9,24,-0.2,23,1028.2,24,999.4,24,9.7,24,7.4,24,15.9,999.9,16.0,0.0,99.99,999.9,001000
1948,01,25,8.9,24,2.1,24,1028.4,24,999.8,24,5.3,24,3.0,24,5.1,999.9,19.0,1.9,0.00,999.9,100000
1948,01,26,11.0,24,7.2,24,1023.7,24,995.2,24,4.6,24,6.1,24,15.9,999.9,16.0,7.0,99.99,999.9,101000
1948,01,27,5.0,24,0.6,24,1026.4,24,997.7,24,5.7,24,9.4,24,28.0,999.9,15.1,-2.0,99.99,999.9,001000
1948,01,28,8.7,24,0.2,24,1018.6,24,990.1,24,7.3,24,20.0,24,28.0,999.9,19.9,-0.9,99.99,999.9,001000
1948,01,29,7.1,24,-1.1,24,1016.1,24,987.9,24,9.6,24,9.8,24,22.9,999.9,21.0,-2.9,99.99,999.9,001000
1948,01,30,-9.1,23,-16.1,23,1032.8,23,1003.5,23,10.7,23,3.9,23,8.9,999.9,7.0,-20.0,0.00,999.9,100000
1948,01,31,-2.6,24,-12.0,24,1036.5,24,1007.1,24,12.9,24,5.1,24,7.0,999.9,12.0,-13.0,0.00,999.9,100000
1948,02,01,3.9,24,-2.0,24,1026.9,24,998.0,24,8.1,24,6.3,24,12.0,999.9,21.0,-6.0,99.99,999.9,001000
1948,02,02,17.0,23,13.1,23,1018.2,23,990.2,23,4.2,23,15.7,23,22.9,999.9,24.1,8.1,99.99,999.9,001000
1948,02,03,1.1,24,-5.6,24,1026.7,24,998.0,24,8.8,24,5.9,24,15.0,999.9,10.0,-8.0,99.99,999.9,001000
1948,02,04,4.8,24,-2.7,24,1023.9,24,995.1,24,11.0,24,4.7,24,10.1,999.9,21.0,-7.1,0.00,999.9,100000
1948,02,05,13.5,24,8.1,24,1025.8,24,997.3,24,9.6,24,4.9,24,10.1,999.9,21.9,3.0,99.99,999.9,001000
1948,02,06,8.6,24,4.6,24,1021.0,24,992.5,24,8.7,24,7.0,24,18.1,999.9,19.9,-0.9,99.99,999.9,001000
1948,02,07,8.8,24,4.8,24,1016.3,24,988.1,24,6.7,24,5.7,24,18.1,999.9,18.0,1.0,99.99,999.9,001000
1948,02,08,-0.7,24,-7.3,24,1025.3,24,996.6,24,10.0,24,10.4,24,18.1,999.9,14.0,-11.9,99.99,999.9,001000
1948,02,09,-2.3,24,-8.4,24,1034.2,24,1004.9,24,10.0,24,3.9,24,7.0,999.9,7.0,-8.0,99.99,999.9,001000
1948,02,10,-1.8,24,-8.3,24,1037.0,24,1007.6,24,10.6,24,4.7,24,8.9,999.9,17.1,-14.1,0.00,999.9,100000
1948,02,11,9.2,24,4.3,24,1030.5,24,1001.9,24,8.1,24,4.2,24,8.9,999.9,24.1,-2.0,99.99,999.9,001000
1948,02,12,14.9,24,9.9,24,1024.1,24,995.8,24,10.4,24,8.5,24,14.0,999.9,26.1,8.1,99.99,999.9,001000
1948,02,13,13.3,24,10.7,24,1013.0,24,984.9,24,7.2,24,4.6,24,11.1,999.9,23.0,5.0,99.99,999.9,001000
1948,02,14,15.1,23,10.6,23,1003.2,23,975.5,23,8.3,23,13.3,23,22.9,999.9,21.9,6.1,99.99,999.9,001000
1948,02,15,10.0,24,6.0,24,1027.6,24,999.0,24,5.2,24,11.5,24,22.9,999.9,14.0,6.1,99.99,999.9,001000
1948,02,16,24.5,24,20.7,24,1015.4,24,987.5,24,8.8,24,13.0,24,21.0,999.9,37.9,12.9,99.99,999.9,001000
1948,02,17,31.0,24,25.8,24,1011.8,24,984.6,24,11.6,24,13.6,24,24.1,999.9,35.1,26.1,99.99,999.9,001000
1948,02,18,20.1,24,13.8,24,1019.0,24,991.1,24,10.4,24,9.0,24,15.9,999.9,28.9,12.0,99.99,999.9,001000
1948,02,19,22.6,23,19.1,23,1001.1,23,973.6,23,7.1,23,19.6,23,45.1,999.9,33.1,9.0,99.99,999.9,111000
1948,02,20,7.8,24,4.4,24,1021.3,24,993.1,24,1.9,24,21.6,24,40.0,999.9,10.9,5.0,99.99,999.9,001000
1948,02,21,4.7,24,-3.6,24,1032.9,24,1004.0,24,11.3,24,8.0,24,17.1,999.9,15.1,-7.1,99.99,999.9,001000
1948,02,22,9.8,24,1.1,24,1034.0,24,1005.1,24,10.8,24,4.1,24,8.9,999.9,19.9,3.9,99.99,999.9,001000
1948,02,23,11.3,24,2.8,24,1036.5,24,1007.8,24,14.2,24,11.0,24,17.1,999.9,24.1,3.0,0.00,999.9,000000
1948,02,24,25.5,24,21.3,24,1029.4,24,1001.2,24,6.9,24,13.7,24,17.1,999.9,35.1,19.0,99.99,999.9,111000
1948,02,25,31.5,24,27.3,24,1020.4,24,992.9,24,9.0,24,13.6,24,18.1,999.9,34.0,28.0,99.99,999.9,111000
1948,02,26,28.0,24,24.0,24,1013.5,24,986.1,24,6.7,24,9.1,24,22.9,999.9,30.9,26.1,99.99,999.9,001000
1948,02,27,22.8,24,15.3,24,1019.8,24,992.0,24,13.5,24,10.7,24,15.9,999.9,28.0,16.0,99.99,999.9,001000
1948,02,28,22.1,24,15.5,24,1005.0,24,977.6,24,7.2,24,17.5,24,24.1,999.9,26.1,18.0,99.99,999.9,001000
1948,02,29,13.8,24,0.8,24,1024.9,24,996.7,24,12.6,24,9.3,24,17.1,999.9,26.1,3.9,99.99,999.9,001000
1948,03,01,8.1,24,-1.1,24,1033.7,24,1004.9,24,9.8,24,5.5,24,8.9,999.9,21.9,-0.9,0.00,999.9,000000
1948,03,02,14.4,24,4.2,24,1024.5,24,996.2,24,9.8,24,7.9,24,14.0,999.9,26.1,5.0,0.00,999.9,000000
1948,03,03,17.7,24,5.9,24,1028.2,24,1000.0,24,12.8,24,7.9,24,14.0,999.9,25.0,7.0,0.00,999.9,000000
1948,03,04,8.3,24,-7.6,24,1042.8,24,1013.9,24,13.8,24,9.1,24,15.9,999.9,19.9,-4.0,0.00,999.9,000000
1948,03,05,7.9,24,-1.1,24,1049.3,24,1019.8,24,13.0,24,4.5,24,11.1,999.9,26.1,-7.1,0.00,999.9,000000
1948,03,06,12.2,24,4.0,24,1036.4,24,1007.6,24,11.9,24,5.5,24,11.1,999.9,30.9,-2.9,0.00,999.9,000000
1948,03,07,25.6,24,18.1,24,1011.4,24,983.8,24,5.7,23,11.5,24,19.0,999.9,28.0,24.1,99.99,999.9,011000
1948,03,08,19.7,24,14.4,24,1009.3,24,981.6,24,8.1,24,5.4,24,10.1,999.9,28.0,10.9,99.99,999.9,001000
1948,03,09,18.4,24,14.7,24,1014.5,24,986.6,24,6.5,24,12.0,24,20.0,999.9,23.0,12.0,99.99,999.9,001000
1948,03,10,1.6,24,-5.1,24,1025.4,24,996.8,24,9.3,24,8.8,24,19.0,999.9,10.0,-4.0,99.99,999.9,101000
1948,03,11,-4.3,24,-12.1,24,1029.7,24,1000.6,24,9.9,24,5.2,24,14.0,999.9,14.0,-20.0,99.99,999.9,101000
1948,03,12,3.8,24,-4.3,24,1025.4,24,996.6,24,12.3,24,4.6,24,13.0,999.9,21.0,-11.0,0.00,999.9,100000
1948,03,13,11.8,24,3.7,24,1026.6,24,998.1,24,9.9,24,4.5,24,10.1,999.9,28.0,-2.9,0.00,999.9,000000
1948,03,14,23.4,24,16.4,24,1015.0,24,987.2,24,8.6,24,8.0,24,12.0,999.9,39.9,12.9,0.00,999.9,000000
1948,03,15,30.5,24,28.6,24,1003.2,24,976.1,24,4.4,24,5.6,24,10.1,999.9,36.0,25.0,99.99,999.9,111000
1948,03,16,35.6,24,30.2,24,1001.4,24,974.4,24,8.2,24,8.7,24,15.9,999.9,37.9,30.9,99.99,999.9,110000
1948,03,17,24.4,24,19.2,24,1020.0,24,992.3,24,11.0,24,7.6,24,15.0,999.9,36.0,17.1,99.99,999.9,001000
1948,03,18,17.4,24,13.7,24,1026.3,24,998.1,24,11.9,24,10.2,24,17.1,999.9,28.0,8.1,99.99,999.9,001000
1948,03,19,33.5,24,32.3,24,1002.5,24,975.8,23,4.1,24,14.1,24,19.0,999.9,37.0,28.0,99.99,999.9,110000
1948,03,20,38.8,24,33.0,24,1010.6,24,983.6,24,9.4,24,10.7,24,25.1,999.9,50.0,32.0,99.99,999.9,110000
1948,03,21,39.7,24,35.6,24,1004.3,24,977.4,24,8.7,24,6.3,24,13.0,999.9,48.9,36.0,0.00,999.9,100000
1948,03,22,35.1,24,31.3,24,1007.0,24,979.9,24,10.3,24,9.8,24,12.0,999.9,37.9,32.0,99.99,999.9,101000
1948,03,23,33.9,24,27.8,24,1012.4,24,985.1,24,13.0,24,5.6,24,11.1,999.9,48.9,23.0,0.00,999.9,000000
1948,03,24,34.2,24,27.8,24,1017.4,24,990.1,24,13.9,24,14.7,24,26.0,999.9,39.0,30.0,0.00,999.9,000000
1948,03,25,28.6,24,20.4,24,1026.2,24,998.3,24,12.9,24,13.6,23,21.0,999.9,32.0,25.0,0.00,999.9,000000
1948,03,26,35.5,24,31.0,24,1008.2,24,980.8,24,12.4,24,13.9,24,17.1,999.9,48.0,28.9,99.99,999.9,110000
1948,03,27,25.6,24,16.8,24,1008.3,24,981.0,24,9.4,24,20.0,24,24.1,999.9,34.0,21.0,99.99,999.9,011000
1948,03,28,22.6,24,12.8,24,1017.6,24,989.9,23,14.9,24,8.3,24,15.9,999.9,34.0,10.9,0.00,999.9,000000
1948,03,29,28.9,24,25.1,24,1000.4,24,973.3,24,4.8,24,11.2,24,24.1,999.9,33.1,26.1,99.99,999.9,001000
1948,03,30,24.8,24,19.3,24,1009.9,24,982.4,24,11.3,24,9.4,24,17.1,999.9,36.0,10.0,99.99,999.9,001000
1948,03,31,30.7,24,26.1,24,1005.5,24,978.3,24,8.8,24,11.5,24,14.0,999.9,37.9,25.0,99.99,999.9,110000
1948,04,01,34.4,24,33.1,24,999.5,24,972.6,24,4.1,24,9.6,24,13.0,999.9,37.0,32.0,99.99,999.9,111000
1948,04,02,28.6,24,22.6,24,1015.1,24,987.7,24,10.6,24,14.1,24,24.1,999.9,30.9,26.1,99.99,999.9,001000
1948,04,03,26.0,24,14.7,24,1031.4,24,1003.3,24,12.6,24,11.0,24,21.0,999.9,36.0,19.9,99.99,999.9,001000
1948,04,04,37.0,24,29.0,24,1025.5,24,997.9,24,12.9,24,9.7,24,15.9,999.9,51.1,28.0,0.00,999.9,000000
1948,04,05,40.2,24,35.0,24,1012.6,24,985.5,24,8.7,24,7.1,24,15.9,999.9,46.0,37.0,99.99,999.9,110000
1948,04,06,39.3,24,25.8,24,1021.6,24,994.2,24,11.2,24,7.5,24,13.0,999.9,55.9,27.0,0.00,999.9,100000
1948,04,07,41.0,24,28.8,24,1017.4,24,990.3,24,12.3,24,11.0,24,21.0,999.9,50.0,34.0,99.99,999.9,110000
1948,04,08,39.4,24,37.3,24,1004.1,24,977.4,24,6.0,24,12.7,24,30.1,999.9,45.0,28.0,99.99,999.9,111000
1948,04,09,22.7,24,12.9,24,1023.7,24,996.0,24,12.6,24,15.0,24,22.9,999.9,28.0,16.0,99.99,999.9,001000
1948,04,10,27.6,24,19.3,24,1024.5,24,996.7,24,12.4,24,10.1,24,21.0,999.9,42.1,18.0,99.99,999.9,001000
1948,04,11,37.4,24,32.2,24,995.6,24,968.9,24,6.6,24,17.2,24,28.9,999.9,41.0,36.0,99.99,999.9,110000
1948,04,12,34.1,24,22.8,24,1011.9,24,984.7,24,12.4,24,19.5,24,24.1,999.9,37.0,30.9,99.99,999.9,001000
1948,04,13,34.2,24,21.2,24,1031.2,24,1003.4,24,12.7,24,5.6,24,10.1,999.9,51.1,21.9,0.00,999.9,000000
1948,04,14,41.1,24,21.2,24,1026.0,24,998.7,24,13.3,24,8.2,24,15.0,999.9,55.0,28.0,0.00,999.9,000000
1948,04,15,42.1,24,32.1,24,1018.3,24,991.3,24,12.1,24,7.4,24,12.0,999.9,57.9,30.0,0.00,999.9,100000
1948,04,16,40.1,24,32.5,24,1010.6,24,983.7,24,11.7,24,17.3,24,22.9,999.9,46.9,34.0,99.99,999.9,010000
1948,04,17,32.9,24,23.2,24,1030.1,24,1002.2,24,13.7,24,9.5,24,17.1,999.9,45.0,21.9,0.00,999.9,000000
1948,04,18,37.5,24,32.3,24,1022.5,24,995.0,24,9.6,24,10.1,24,15.9,999.9,44.1,33.1,99.99,999.9,110000
1948,04,19,41.1,24,39.3,24,1017.1,24,989.9,24,4.9,24,9.1,24,13.0,999.9,50.0,36.0,99.99,999.9,110010
1948,04,20,42.5,24,40.1,24,1011.8,24,984.9,24,6.6,24,12.2,24,17.1,999.9,46.9,35.1,99.99,999.9,111010
1948,04,21,41.8,24,28.0,24,1026.2,24,998.7,24,14.1,24,6.1,24,13.0,999.9,57.9,32.0,0.00,999.9,000000
1948,04,22,47.0,24,32.0,24,1025.8,24,998.7,24,14.9,24,7.4,24,14.0,999.9,64.9,32.0,0.00,999.9,000000
1948,04,23,47.8,24,36.0,24,1022.3,24,995.3,24,10.5,24,9.8,24,14.0,999.9,54.0,41.0,0.00,999.9,000000
1948,04,24,47.4,24,45.8,24,1017.3,24,990.3,24,2.6,24,9.8,24,15.0,999.9,52.0,45.0,99.99,999.9,110000
1948,04,25,53.2,24,51.2,24,1016.2,24,989.4,24,2.8,24,9.6,24,18.1,999.9,64.0,48.0,0.00,999.9,100000
1948,04,26,57.1,24,53.8,24,1014.9,24,988.2,24,4.9,24,10.8,24,15.9,999.9,62.1,54.0,99.99,999.9,110010
1948,04,27,52.1,24,48.3,24,1012.5,24,985.9,24,6.6,24,7.8,24,15.9,999.9,57.0,46.0,99.99,999.9,110000
1948,04,28,46.1,24,39.9,24,1013.4,24,986.6,24,8.6,24,9.8,24,20.0,999.9,57.0,39.9,99.99,999.9,110000
1948,04,29,45.2,24,36.1,24,1013.6,24,986.7,24,8.6,24,11.8,24,22.9,999.9,55.9,37.0,0.00,999.9,100000
1948,04,30,45.6,24,33.5,24,1008.6,24,981.8,24,13.9,24,13.1,24,20.0,999.9,53.1,39.0,0.00,999.9,000000
1948,05,01,47.0,24,29.8,24,1008.9,24,982.2,24,14.0,24,6.4,24,13.0,999.9,57.0,37.0,0.00,999.9,000000
1948,05,02,46.7,24,31.0,24,1014.3,24,987.4,24,14.5,24,8.7,24,13.0,999.9,57.9,37.0,0.00,999.9,000000
1948,05,03,47.9,24,32.2,24,1016.5,24,989.6,24,13.2,24,6.7,24,10.1,999.9,57.9,37.9,0.00,999.9,000000
1948,05,04,47.2,24,34.3,24,1014.4,24,987.4,24,13.3,24,7.7,24,13.0,999.9,59.0,37.0,0.00,999.9,000000
1948,05,05,52.6,24,39.3,24,1010.9,24,984.2,24,11.6,24,7.0,24,22.0,999.9,69.1,39.0,99.99,999.9,010000
1948,05,06,46.5,24,45.2,24,1010.0,24,983.3,24,3.7,24,7.7,24,12.0,999.9,54.0,44.1,99.99,999.9,110000
1948,05,07,40.2,24,32.0,24,1007.8,24,980.9,24,11.5,24,14.4,24,22.0,999.9,45.0,37.0,99.99,999.9,110000
1948,05,08,36.2,24,28.1,24,1009.1,24,982.0,24,12.8,24,19.8,24,22.9,999.9,41.0,32.0,99.99,999.9,001000
1948,05,09,39.1,24,26.8,24,1014.6,24,987.4,24,13.3,24,11.1,24,21.0,999.9,48.9,33.1,0.00,999.9,000000
1948,05,10,40.2,24,28.9,24,1018.6,24,991.5,24,12.3,24,6.2,24,12.0,999.9,53.1,30.9,0.00,999.9,000000
1948,05,11,44.4,24,33.5,24,1022.6,24,995.3,24,13.5,24,7.3,24,12.0,999.9,53.1,36.0,0.00,999.9,000000
1948,05,12,49.1,24,34.3,24,1024.3,24,997.2,24,12.5,24,6.9,24,15.9,999.9,62.1,37.0,0.00,999.9,000000
1948,05,13,52.7,24,31.2,24,1022.5,24,995.4,24,14.6,24,8.8,24,15.9,999.9,66.9,39.0,0.00,999.9,000000
1948,05,14,55.3,24,31.5,24,1017.4,24,990.7,24,14.7,24,9.7,24,18.1,999.9,68.0,44.1,0.00,999.9,000000
1948,05,15,50.7,24,36.0,24,1013.6,24,987.0,24,10.3,24,7.5,24,17.1,999.9,66.9,37.9,99.99,999.9,110010
1948,05,16,51.1,24,47.1,24,1008.0,24,981.4,24,6.3,24,8.0,24,13.0,999.9,61.0,46.0,99.99,999.9,110010
1948,05,17,52.8,24,44.2,24,1009.8,24,983.3,24,10.6,24,12.1,24,24.1,999.9,61.0,44.1,99.99,999.9,010000
1948,05,18,47.8,24,36.6,24,1020.3,23,993.5,24,13.3,24,13.1,24,19.0,999.9,53.1,41.0,0.00,999.9,000000
1948,05,19,44.9,24,27.8,24,1027.2,24,999.8,23,13.0,24,8.0,24,14.0,999.9,55.0,34.0,0.00,999.9,000000
1948,05,20,52.1,24,40.5,24,1013.2,24,986.4,24,10.6,24,9.1,24,18.1,999.9,71.1,43.0,99.99,999.9,010010
1948,05,21,46.8,24,35.4,24,1004.8,23,978.2,24,13.7,24,19.3,24,33.0,999.9,53.1,42.1,99.99,999.9,010000
1948,05,22,46.6,24,37.1,24,1009.0,24,982.2,24,13.0,24,8.8,24,21.0,999.9,61.0,36.0,0.00,999.9,000000
1948,05,23,44.3,24,34.7,24,1012.8,24,985.9,24,13.3,24,10.9,24,22.9,999.9,48.9,39.9,0.00,999.9,000000
1948,05,24,42.9,24,35.6,24,1018.6,24,991.5,24,13.5,24,9.2,24,17.1,999.9,51.1,37.0,0.00,999.9,000000
1948,05,25,47.1,24,31.3,24,1018.7,24,991.6,23,14.0,24,8.1,24,19.0,999.9,62.1,30.9,0.00,999.9,000000
1948,05,26,56.2,24,37.2,24,1016.0,24,989.3,24,11.9,24,6.6,24,15.0,999.9,75.9,36.0,0.00,999.9,000000
1948,05,27,61.9,24,43.4,24,1013.1,24,986.7,24,10.8,24,10.3,24,21.0,999.9,75.0,48.0,0.00,999.9,000000
1948,05,28,50.5,24,43.0,24,1013.1,24,986.4,24,9.1,24,10.7,24,24.1,999.9,69.1,44.1,99.99,999.9,110000
1948,05,29,47.2,24,34.6,24,1020.1,24,993.0,24,13.1,24,10.4,24,20.0,999.9,59.0,36.0,0.00,999.9,000000
1948,05,30,52.3,24,35.0,24,1020.0,24,993.0,24,11.4,24,7.5,24,17.1,999.9,66.9,35.1,0.00,999.9,100000
1948,05,31,57.2,24,39.8,24,1021.1,24,994.3,24,11.4,24,7.2,24,13.0,999.9,73.9,41.0,0.00,999.9,100000
1948,06,01,60.6,24,42.9,24,1021.4,24,994.7,24,8.4,24,9.0,24,15.0,999.9,77.0,45.0,0.00,999.9,000000
1948,06,02,64.2,24,45.5,24,1019.9,24,993.3,24,7.5,24,6.4,24,14.0,999.9,84.9,46.9,0.00,999.9,000000
1948,06,03,69.8,24,54.5,24,1014.0,24,987.8,24,9.1,24,6.1,24,12.0,999.9,87.1,52.0,0.00,999.9,000000
1948,06,04,64.3,24,57.8,24,1007.0,24,981.0,24,7.2,24,5.5,24,13.0,999.9,81.0,59.0,99.99,999.9,110000
1948,06,05,53.0,24,39.1,24,1015.4,24,988.8,24,13.1,24,11.3,24,21.0,999.9,63.0,44.1,0.00,999.9,000000
1948,06,06,54.3,24,37.0,24,1016.7,24,990.0,24,11.3,24,5.9,24,14.0,999.9,75.0,37.0,0.00,999.9,000000
1948,06,07,53.2,24,46.0,24,1005.3,24,978.9,23,8.4,24,5.5,24,10.1,999.9,69.1,44.1,99.99,999.9,110000
1948,06,08,58.4,24,49.5,24,1001.2,24,974.9,24,4.1,24,7.2,24,13.0,999.9,72.0,50.0,99.99,999.9,110000
1948,06,09,58.3,24,41.7,24,1009.4,24,983.0,24,7.7,24,8.6,24,17.1,999.9,73.0,48.9,0.00,999.9,000000
1948,06,10,54.5,24,47.8,24,1011.5,24,985.1,24,7.7,24,7.0,24,14.0,999.9,68.0,43.0,99.99,999.9,110000
1948,06,11,56.5,24,44.0,24,1015.4,24,988.8,24,9.8,24,10.7,24,19.0,999.9,66.9,46.0,0.00,999.9,000000
1948,06,12,55.6,24,38.8,24,1012.9,24,986.3,24,11.5,24,6.9,24,14.0,999.9,72.0,43.0,0.00,999.9,000000
1948,06,13,54.8,24,42.5,24,1010.5,24,984.1,24,12.4,24,10.1,24,19.0,999.9,64.9,45.0,0.00,999.9,000000
1948,06,14,53.5,24,44.3,24,1010.3,24,983.9,24,10.7,24,8.4,24,17.1,999.9,66.0,44.1,99.99,999.9,010000
1948,06,15,48.4,24,39.3,24,1017.9,24,991.0,24,13.7,24,13.1,24,22.9,999.9,57.0,39.9,0.00,999.9,000000
1948,06,16,50.4,24,42.2,24,1020.8,24,993.8,24,14.0,24,10.0,24,18.1,999.9,63.0,41.0,0.00,999.9,000000
1948,06,17,52.6,24,43.2,24,1019.9,24,993.0,24,12.3,24,9.4,24,15.9,999.9,68.0,39.9,0.00,999.9,100000
1948,06,18,55.7,24,42.5,24,1019.7,24,992.9,24,10.4,24,5.8,24,14.0,999.9,70.0,42.1,0.00,999.9,000000
1948,06,19,53.8,24,42.1,24,1018.0,24,991.1,24,11.1,24,7.0,24,13.0,999.9,64.9,43.0,0.00,999.9,000000
1948,06,20,58.3,24,45.0,23,1018.1,24,991.3,24,10.6,24,5.7,24,12.0,999.9,77.0,41.0,0.00,999.9,000000
1948,06,21,58.0,24,49.8,24,1018.5,24,991.9,23,8.0,24,7.7,24,15.0,999.9,70.0,46.9,99.99,999.9,010000
1948,06,22,58.9,24,54.0,24,1016.6,24,990.0,24,5.6,24,12.5,24,22.0,999.9,63.0,55.0,99.99,999.9,110000
1948,06,23,64.3,24,60.2,24,1008.1,24,981.8,24,4.4,24,15.2,24,33.0,999.9,81.0,55.9,99.99,999.9,110010
1948,06,24,64.5,24,60.8,24,1004.4,24,978.3,24,8.2,24,9.1,24,20.0,999.9,77.0,55.0,99.99,999.9,110000
1948,06,25,54.7,24,50.2,24,1011.8,24,985.3,24,8.2,24,7.0,24,10.1,999.9,62.1,46.0,99.99,999.9,110000
1948,06,26,57.5,23,50.6,23,1016.7,23,990.0,23,8.7,23,5.4,23,11.1,999.9,69.1,46.0,99.99,999.9,010000
1948,06,27,64.8,24,57.8,24,1013.6,24,987.2,24,8.0,24,6.2,24,12.0,999.9,78.1,55.9,0.00,999.9,000000
1948,06,28,63.5,24,59.6,24,1010.7,24,984.4,24,4.3,24,4.7,24,8.9,999.9,75.0,55.9,99.99,999.9,110000
1948,06,29,62.7,24,57.7,24,1006.5,24,980.3,24,6.5,24,8.3,24,15.0,999.9,77.0,53.1,99.99,999.9,110000
1948,06,30,58.8,24,55.0,24,1006.8,24,980.6,24,8.7,24,8.2,24,17.1,999.9,69.1,54.0,99.99,999.9,110000
1948,07,01,56.3,24,45.7,24,1018.9,24,992.1,24,12.9,24,11.1,24,14.0,999.9,70.0,44.1,0.00,999.9,000000
1948,07,02,60.3,24,50.5,24,1020.6,24,993.9,24,11.5,24,6.4,24,11.1,999.9,73.0,46.9,0.00,999.9,000000
1948,07,03,62.4,24,56.8,24,1019.9,24,993.3,24,7.6,24,6.6,24,11.1,999.9,75.0,53.1,99.99,999.9,110000
1948,07,04,70.9,24,61.8,24,1017.2,24,990.9,24,9.2,24,7.6,24,15.9,999.9,88.0,60.1,0.00,999.9,000000
1948,07,05,70.8,24,65.1,24,1012.8,24,986.8,24,6.2,24,7.1,24,14.0,999.9,80.1,62.1,99.99,999.9,110010
1948,07,06,64.4,24,56.0,24,1010.8,23,984.5,24,12.1,24,12.2,24,15.9,999.9,73.9,57.0,0.00,999.9,000000
1948,07,07,65.2,24,53.4,24,1019.3,24,992.7,24,12.7,24,5.9,24,12.0,999.9,80.1,53.1,0.00,999.9,100000
1948,07,08,67.3,24,53.2,24,1021.7,24,995.3,24,13.4,24,6.1,24,12.0,999.9,80.1,52.0,0.00,999.9,000000
1948,07,09,69.4,24,58.6,24,1020.7,24,994.2,24,9.6,24,7.8,24,15.9,999.9,84.9,57.9,99.99,999.9,010010
1948,07,10,73.7,24,62.0,24,1017.3,24,991.2,24,6.8,24,7.2,24,15.9,999.9,88.0,60.1,0.00,999.9,000000
1948,07,11,71.0,24,58.3,24,1015.3,24,989.1,24,8.9,24,6.8,24,10.1,999.9,84.9,57.0,0.00,999.9,100000
1948,07,12,67.8,24,57.0,24,1013.8,23,987.6,24,10.7,24,5.5,24,8.9,999.9,78.1,55.0,0.00,999.9,100000
